"bill_id","sponsor_icpsr","cosponsors_icpsr","bill_date","year","chamber"
"hr1337-109","20141","29701 20123 15401 20347 29356 20357 20351 29735 39302 20514 29713 15014 29323 29124 29766 20144 20146 20356 20322 20324 20344 20531 15601 20139 29104 20534 15455 29362 20524 20143 29773 20521 20336 15604 20319 89767 29532 20314 29929 29502 20352 15420 39300 20107 29392 29755 20512 29143 29546 20121 20333 20520 20508 29349 20532 20317 20530 20332 20522 29746 29905 29722 29513 20307 20337 20117 20528 20505 29505 20120 29939 29723 29759 14860 14863 20510 29519 20131 29907 29524 15446 29516 20506 29525 29534 29779 20138","2005-03-16","2005","2"
"hr1338-109","29109","29339 20335 29389 20516 10713 29925 29587 29313 29943 39304 20129 29585 29120 29930 20136 14837 29908 29778 15613 20328 29915 29149 15454 29764 29911 15444 29747 14280 29715","2005-03-16","2005","2"
"hr1339-109","29736","20300 20101 20514 20531 99342 20100 20124 20352 20512 29517 29513 20114 29101 14290 20528 20125","2005-03-16","2005","2"
"hr134-109","14430","29728 29132 20338 20108 29731 29571 20305 29763 29923 29930 29778 29744 20122 15613 29373 14256 20330 20106 29926","2005-01-04","2005","2"
"hr1340-109","15023","NA","2005-03-16","2005","2"
"hr1341-109","29559","NA","2005-03-16","2005","2"
"hr1342-109","20336","29539 29741 29742 14863","2005-03-16","2005","2"
"hr1343-109","20349","29756 29337 15613 15619 20102 29147","2005-03-16","2005","2"
"hr1344-109","15028","29109 29908 15449 20109","2005-03-16","2005","2"
"hr1345-109","15028","15245 20123 29728 20322 20324 29710 29563 20524 15413 29762 29941 29502 15420 29763 29737 29143 29930 29544 20333 15431 29352 15451 20311 29752 29390 29126 13035 29939 14657 29501 15449","2005-03-16","2005","2"
"hr1346-109","29908","15245 29389 20322 10713 29731 29109 29941 20305 29573 29733 20332 15616 15454","2005-03-16","2005","2"
"hr1347-109","29149","29576 15616","2005-03-16","2005","2"
"hr1348-109","15616","29573 15431 29344 29309","2005-03-16","2005","2"
"hr1349-109","14265","15616","2005-03-16","2005","2"
"hr135-109","29341","20312 29922 29339 21180 20340 29323 20306 15455 15603 39308 20133 29502 29338 29905 29513 29101 20303 29321 20321 29759","2005-01-04","2005","2"
"hr1350-109","29127","15410 29352 29567","2005-03-16","2005","2"
"hr1351-109","29384","29132 20507 15007 29721 29389 29756 15100 29941 20349 20121 29769 20122 20332 29373 20328 20331 14256 29915 29722 14265 20126 29101 20515 29768 29927 29906 15630","2005-03-16","2005","2"
"hr1352-109","20525","15245 15000 29132 29942 29938 20507 20509 29922 15005 29339 20338 29588 20523 29721 29777 29328 29389 20313 20340 29774 29919 20516 20322 20326 20147 20517 39301 10713 15019 15453 29100 29925 20533 29587 20302 20511 20350 20108 15410 29109 20526 14413 29571 29561 15455 29144 29362 20323 29736 15603 29312 29745 15023 29559 29325 20524 29756 20336 20527 20529 39304 20305 29318 20349 20519 29380 29763 29396 29923 20103 29750 29937 20129 29585 29573 29120 39305 29930 29546 15104 15029 29564 14430 20520 29517 14837 20145 29908 29778 15431 20508 29504 15612 29379 14435 20538 29744 20530 20122 29729 29746 29344 29358 20358 20513 20328 15083 29915 20537 29149 20346 14072 29377 29903 15616 14265 15049 15454 29741 29101 15619 20337 29127 29751 20135 29384 15438 14448 13035 29764 20102 29317 20329 20343 20502 29709 29911 20104 20515 39307 15449 29707 14451 15444 20105 15064 29360 20310 29705 29368 29901 15072 29906 29378 15630 29567 20504 14280 29926 15447 29715 29309 29931 29355","2005-03-16","2005","2"
"hr1353-109","14657","20133 29520 20121 15616 20120 20343 29759 14863","2005-03-16","2005","2"
"hr1354-109","20109","29109 15028 29908 15449","2005-03-16","2005","2"
"hr1355-109","20528","29701 90327 15401 29356 20523 20514 29760 20137 20313 20355 15014 20144 20146 20356 20344 20531 29925 20533 20139 20141 20526 20316 29563 29510 20518 20127 20521 20304 20319 20527 15100 20529 39304 29532 20314 20133 29337 29929 20352 29396 29520 29937 29573 29755 20512 29546 20121 20333 20520 29349 20532 20530 20332 20522 20110 20537 20311 29549 20353 29127 20505 20113 20536 29321 29759 15627 29921 29567 20504 29509 20506 20138","2005-03-16","2005","2"
"hr1356-109","14265","15245 15000 29728 29132 29940 20509 29316 29922 15005 20338 29588 15007 15010 29777 29328 29389 20340 29774 29919 15408 20516 29720 20322 29327 20326 20539 20147 20517 10713 15019 29925 29587 20302 20350 20108 15410 29710 29731 29109 14413 2605 29571 29561 29362 15603 29312 15023 29313 29559 29325 20524 29756 14824 20345 29122 29943 15100 20305 29348 29337 20519 29380 29396 29923 20103 29750 29937 20129 29585 29573 39305 15028 29930 15104 29564 14430 29733 29769 20115 29748 20136 14837 29908 14432 29778 15033 15431 20508 29539 29504 15612 20119 14435 20538 29744 20122 15613 29729 15614 29358 29776 29373 20328 29586 20341 14256 29915 20537 29149 29377 29903 15616 15616 29123 15050 15454 29741 15619 15448 20135 15438 13035 29742 29317 20329 29346 20343 14656 29709 29147 15112 29911 20104 20525 20515 39307 29134 15449 29707 20109 15444 14863 20105 15064 14053 29747 29360 20310 29705 15637 29368 29901 29730 29906 29924 20330 29378 15124 15630 20504 29106 14280 29926 15447 29715 14869 29309 29931 29355","2005-03-17","2005","2"
"hr1357-109","29509","29701 20123 29301 15401 20347 20312 29702 15006 20357 20351 29735 20300 20101 20514 29760 20137 20355 15014 29350 29766 20144 20146 20356 29550 20344 20531 15453 20111 29584 20139 20511 20141 15094 29104 20534 15455 29362 29300 20315 20127 20524 20100 20143 20518 20127 29773 20521 20304 15413 20336 20319 20527 89767 39308 20124 29941 29532 14828 20314 20133 29929 29502 15420 29361 29520 14835 14239 39300 20107 29143 29546 20121 14430 29375 20325 29338 20333 20520 29517 29352 29341 20508 29393 14647 29349 20532 20317 20530 20332 15451 20522 29746 20535 20331 20110 15083 20346 14072 20311 29549 20353 29552 29513 14265 14875 20117 14675 29734 29752 20135 29311 20113 14448 20125 20303 20120 15634 29939 29723 29147 20540 14657 29759 29501 29718 20134 14451 14863 15445 20510 29519 15627 29360 20131 29907 15637 29921 29572 29524 20130 20342 15630 29567 29516 20506 29525 29534 20138 14869","2005-03-17","2005","2"
"hr1358-109","29929","90327 20507 29339 21180 20523 29777 29323 20322 29587 15410 29336 20534 15023 29510 14824 15100 20305 20314 29396 29546 29564 20520 15613 29729 29746 29513 29101 15438 29742 29147 15112 20515 20109 15064 29747 29135 15637 20342 29715 14066","2005-03-17","2005","2"
"hr1359-109","29714","NA","2005-03-17","2005","2"
"hr136-109","29375","20123 90327 15401 20347 29356 15006 20351 29735 20101 20335 20137 29323 29584 29107 20141 99342 15455 29300 20143 15413 20319 89767 14828 29929 29502 15419 29520 39300 29392 29143 29546 29544 20333 29517 29352 29349 20332 29905 20311 29549 29552 14290 29752 20135 20505 29126 15621 29723 29759 15449 15627 29907 15637 29921 29509 29525 29534 20138","2005-01-04","2005","2"
"hr1360-109","20115","29538 20144 20526 20121 20135 20515 29718 20109 15447","2005-03-17","2005","2"
"hr1361-109","14813","20534","2005-03-17","2005","2"
"hr1362-109","20508","39300 15619","2005-03-17","2005","2"
"hr1363-109","29550","15092 15604 29929 14239 29149","2005-03-17","2005","2"
"hr1364-109","20108","15245 15000 90327 10713 14451","2005-03-17","2005","2"
"hr1365-109","29942","15245 15000 29938 29940 29316 29922 15005 29702 29339 29588 21180 29721 29713 29777 29328 29389 20340 29774 15408 20306 20516 29720 20322 20539 20147 20517 39301 10713 20501 15453 29925 20533 29587 20302 29717 29714 20108 29710 29731 29109 14413 2605 29571 29561 29144 20323 15603 29312 15023 2605 29313 29559 29325 29756 14824 29943 20529 39304 20305 29348 29318 29337 20519 29380 29763 29923 20103 29937 29585 29573 29120 39305 29930 15104 15029 29564 14430 29769 29748 20136 14837 20145 29908 29778 15033 15431 29504 20119 29379 14435 20317 20538 29744 20122 15613 29729 15614 29358 20358 29776 29373 29586 20341 14256 29915 20537 29149 29377 29903 15616 15616 14265 29123 15049 15050 15454 29741 29101 15619 15448 15438 13035 29764 20102 29742 29317 20329 29346 20343 14656 20502 29709 29147 29911 20104 20525 20321 39307 29134 29707 15444 29703 20105 14053 29747 20310 29705 29368 29901 15072 29906 29924 20330 29378 20504 29106 20106 29383 14280 29926 29309 29931 29355","2005-03-17","2005","2"
"hr1366-109","15006","15245 20507 29922 29702 29339 39302 21180 20335 29389 20313 20306 20322 20326 20511 20141 15410 29336 20534 29144 20323 20315 29325 29510 14824 89767 15100 39304 20314 29929 29750 29120 20333 20520 29517 20145 29352 20119 20317 29729 20513 20110 29722 14265 29127 15438 29126 29764 20102 29742 20343 29147 29519 29907 29509","2005-03-17","2005","2"
"hr1367-109","15010","15453 20305 14448 29747","2005-03-17","2005","2"
"hr1368-109","20355","20532 20528","2005-03-17","2005","2"
"hr1369-109","29766","15010 20356 20143 20527 29943 39304 15445","2005-03-17","2005","2"
"hr137-109","29375","20347","2005-01-04","2005","2"
"hr1370-109","29766","29701 20312 20357 20351 15014 20340 29323 29584 29104 15455 20100 20304 15413 29739 15420 29520 14647 20535 20110 20311 20114 20117 29751 20125 29759 29501 29910 29519 29907 20506 14066","2005-03-17","2005","2"
"hr1371-109","20146","20313 15100 20349 14290","2005-03-17","2005","2"
"hr1372-109","29774","29940 29339 29588 29777 29587 15100 20305 29380 39305 14430 29744 15454 15619 29317 20502 29911 20525 20515 20109 14053 15072 29355","2005-03-17","2005","2"
"hr1373-109","20306","29942 29356 29316 15014 10713 20501 20533 29587 20141 20108 29731 20534 20518 29943 39304 20305 29348 29763 20129 39305 20119 15613 29373 29903 15049 29101 14290 29384 13035 29764 29317 20343 20502 29709 29147 29134 20109 20105 20310 29921 29378 29715 29309","2005-03-17","2005","2"
"hr1374-109","15019","29510 15100 29573 29567","2005-03-17","2005","2"
"hr1375-109","20139","29912 29760 20355 20533 29144 20304 20527 29943 20529 39304 14828 14873 39305 29748 14647 20530 20110 20353 15049 20528 29911 29759 29572 20330 13047","2005-03-17","2005","2"
"hr1376-109","29576","15245 15000 29728 29938 29940 29356 20338 29588 15007 21180 20523 20335 29389 29774 29919 15408 20322 29327 20539 20147 10713 15453 15601 29587 29717 20108 15410 29710 29109 20526 2605 20323 29736 15603 29312 15023 29313 20127 29325 20524 14824 29541 20345 39304 20305 29348 20349 20519 29380 29923 20103 14239 29937 29585 29573 29544 29564 14430 29375 20115 29517 14837 20145 29908 14432 29778 15431 20508 29539 29504 20119 29379 14435 20140 20538 29744 20122 15613 29729 15614 29358 20328 20331 14256 29915 29149 29377 15616 14265 29123 20126 15050 15454 29741 15619 20135 29390 29126 20536 29742 20329 29346 29911 20525 14860 15449 29707 29768 14863 20105 14053 29927 20310 29705 29921 20130 20330 14280 29926 15447 29516 29715 29355","2005-03-17","2005","2"
"hr1377-109","29571","15245 15000 29728 29132 29940 29316 15005 29588 29389 20313 29774 29919 20539 10713 29925 29717 20108 15410 29710 29731 29109 29312 15023 29313 29325 14824 39304 20305 29348 29380 29763 29923 20103 29750 29585 29573 39305 29930 15029 29564 29733 29769 29748 20136 14837 29778 15033 15431 20508 29504 20119 29379 14435 20140 29744 15613 29729 15614 29358 29776 29586 14256 29377 29903 15616 14265 29123 15050 15454 29741 20135 29742 29317 29346 20343 29709 29147 29911 20104 29134 29707 15444 29703 20105 14053 20310 29705 29730 29924 20330 29378 29106 20106 14280 29926 29309 29931","2005-03-17","2005","2"
"hr1378-109","29736","29702 20523 29737 14451 29567","2005-03-17","2005","2"
"hr1379-109","29563","29940 29323 29561 29510 29941 20133 15420 29143 15451 20346 29751 29126 14860","2005-03-17","2005","2"
"hr138-109","29338","20507 29339 99342 20319 20317 29513 20505 20321 20506","2005-01-04","2005","2"
"hr1380-109","29563","20123 90327 29728 29356 20357 29339 20300 15010 29124 20146 29587 20141 20526 20524 29756 20345 15604 29943 15100 29763 29361 29396 29923 29520 29737 20121 20115 20333 14837 20145 29522 14432 29352 29744 20332 29344 20328 29915 20346 15454 29101 14290 20135 29742 20343 20515 14657 20109 20130 20342 14280 29516 14066","2005-03-17","2005","2"
"hr1381-109","29563","29725 15628 29779","2005-03-17","2005","2"
"hr1382-109","20100","20347 15019 20139 20315 20336 29532 20352 29546 20522 20110 14290 20117 29907 29567 29509 20506","2005-03-17","2005","2"
"hr1383-109","29756","20322","2005-03-17","2005","2"
"hr1384-109","20319","20123 90327 29301 15401 20347 20507 20312 29702 29508 15006 20357 29339 20351 39302 20300 15010 20514 20335 20137 20355 15014 20539 29766 20144 20306 20356 20344 20531 29584 20139 20511 20141 20350 99342 15094 29104 20534 15455 29736 29563 29300 29510 20143 20521 20304 20336 20527 89767 39308 20124 39304 29941 14828 20314 29929 15419 20352 15420 20107 29392 29755 20512 29143 29546 20112 20325 29338 20333 20520 20145 29522 29341 20532 20317 20332 15451 20522 20513 20331 20110 20311 29549 20353 29118 15049 20114 20337 20117 29127 29734 20528 29311 20334 20113 14448 20125 29928 20301 20120 20102 20502 20515 29759 29501 20134 29910 20510 29519 29747 20131 29927 29907 29921 29567 20506 29534 20138 14066","2005-03-17","2005","2"
"hr1385-109","89767","NA","2005-03-17","2005","2"
"hr1386-109","29337","29922 29588 21180 29328 20340 20322 20539 20501 29584 29714 20108 29745 15023 29510 20518 20305 29502 20349 29763 29573 20140 29903 20126 20114 20135 20125 20502 29709 20321 29910 29768 29921 29906 29924 29715 29931","2005-03-17","2005","2"
"hr1387-109","15420","29702 29760 20501 15451","2005-03-17","2005","2"
"hr1388-109","15420","20357 29104 20311","2005-03-17","2005","2"
"hr1389-109","29380","10713 14435","2005-03-17","2005","2"
"hr139-109","14837","15000 29702 29720 29109 29336 29325 29744 29586 14256 29377","2005-01-04","2005","2"
"hr1390-109","29923","29728 29132 29940 20338 29328 29389 29720 10713 20108 29731 29571 20323 29312 29559 29325 20529 39304 20305 29348 29763 29396 20129 29120 29930 14837 29778 29504 29744 15613 29729 15614 29586 14256 20537 29903 15050 15619 29764 29346 29147 29911 20109 15444 29360 20310 29705 29368 20330 14280 29715 29309 29355","2005-03-17","2005","2"
"hr1391-109","29923","NA","2005-03-17","2005","2"
"hr1392-109","29923","NA","2005-03-17","2005","2"
"hr1393-109","29750","29132 29356 29922 20101 29721 29777 10713 29584 29587 20350 29561 29756 29532 20349 29396 20121 14430 20333 29504 29744 20122 20332 20341 29127 20525 20515","2005-03-17","2005","2"
"hr1394-109","29750","NA","2005-03-17","2005","2"
"hr1395-109","29750","29567","2005-03-17","2005","2"
"hr1396-109","20129","NA","2005-03-17","2005","2"
"hr1397-109","15028","20524 20121 29908 15614 29928 15447","2005-03-17","2005","2"
"hr1398-109","15029","20322 29325 20102 14656","2005-03-17","2005","2"
"hr1399-109","15029","20147 39301 29325 29756 20305 29573 29553 15613 29149 29123 20343 20330","2005-03-17","2005","2"
"hr14-109","29502","29550 20531 14828 20114 29910 15627","2005-01-04","2005","2"
"hr140-109","39316","NA","2005-01-04","2005","2"
"hr1400-109","20112","15092 29941 20520 20135 39307 20504","2005-03-17","2005","2"
"hr1401-109","29564","39301 29380 20129 39305 14837 29744 15614 15050 15619 29127 13035 29911 14053 20330","2005-03-17","2005","2"
"hr1402-109","29564","15245 15000 90327 29728 29132 29942 29301 29938 29940 20509 29316 29922 15005 29702 29339 20338 29588 15007 39302 21180 29721 15010 29777 29389 29774 29919 15408 20306 20516 29720 20322 20326 20539 20147 39301 10713 15019 20501 15453 29925 29584 20533 29587 20302 29717 29714 20350 20108 15410 29710 29731 29109 14413 2605 29571 29561 20323 15603 29563 29312 29745 15023 29313 29559 20127 29325 20524 29510 29756 14824 29541 29122 29943 15100 39304 20305 29348 29318 20314 29337 20349 20519 29380 29763 29396 29923 20103 29750 14873 29937 20129 29585 29573 29120 39305 29930 15104 15029 20112 29544 14430 29733 29769 29375 20115 15105 29748 29517 20136 14837 20145 29908 29553 14432 29778 15033 15431 20508 29539 29504 15612 20119 29379 14435 20140 20538 29744 20122 15613 29729 39316 29746 29344 15614 29358 20358 29776 29373 29331 20328 29586 20341 14256 15083 29915 20537 29149 20346 14072 29377 29903 15616 15616 14265 12036 29123 15049 15050 15454 29741 29101 15619 15448 29127 20135 29384 15438 14448 29126 13035 29764 15634 20102 29742 29317 20329 29346 20343 14656 20502 29709 29147 15112 29911 20104 20540 20525 20321 39307 29134 15449 29707 20109 14451 15444 29768 14863 29703 20105 15064 14053 29747 29360 20131 29927 20310 15628 29705 29901 29730 15072 29906 29924 15446 20330 29378 15124 15630 20504 29106 20106 29383 14280 29926 29715 29779 20138 29309 29931 29355 14066","2005-03-17","2005","2"
"hr1403-109","29733","15410 29778 29379 15613 29903 15454 15072 20106 29309","2005-03-17","2005","2"
"hr1404-109","29733","21180 10713 15019 15100 29573 29120 29930 15431 29379 15613 29358 15616 15050 15619 13035 29346 29567","2005-03-17","2005","2"
"hr1405-109","29908","15245 29132 20312 29339 20338 20523 29389 10713 29584 29109 29561 15603 29563 29745 29325 20524 14824 29941 20305 29923 20129 29573 15028 29544 29553 29778 29744 20530 15613 39316 29746 15614 29373 20341 20346 15050 15454 15619 29127 29126 29147 15449 20109 29368 29926 15447 29715","2005-03-17","2005","2"
"hr1406-109","29522","29132 15401 21180 29323 20356 20534 29144 15100 29546 20119 20317 20110 29764 29709 29768","2005-03-17","2005","2"
"hr1407-109","29553","NA","2005-03-17","2005","2"
"hr1408-109","29778","15000 29588 29925 2605 20107 29748 14837 14432 14435 15454 15634","2005-03-17","2005","2"
"hr141-109","39316","NA","2005-01-04","2005","2"
"hr1410-109","29778","29339 20529 15050 15619 29309","2005-03-17","2005","2"
"hr1411-109","29341","NA","2005-03-17","2005","2"
"hr1412-109","29539","29132 29327 15112 20525","2005-03-17","2005","2"
"hr1413-109","15612","15245 29728 29132 29938 15005 15007 29328 29389 29774 29925 29587 29731 29109 29571 20323 29736 15603 29563 15023 29325 14824 29943 15100 20529 20305 29348 29380 29585 29120 29930 15029 29748 14837 29778 15431 20508 29504 29379 14435 20122 15613 29729 29746 29344 15614 29776 20341 14256 29915 15616 15050 15619 15438 13035 29742 29147 29911 29134 15449 20109 29768 20105 20106 14280 29715 29309","2005-03-17","2005","2"
"hr1414-109","14435","29132 29922 29720 29571 14824 20305 20519 29923 29930 29748 29778 29379 29915 15616 15454 29911 29368","2005-03-17","2005","2"
"hr1415-109","29744","29940 15005 20338 29774 20322 10713 29587 29710 2605 15603 14824 20305 20129 29748 29504 15612 29379 20538 20122 15613 29729 29149 29377 29741 29742 29911 20104 29134 15449 29707 14053 29705 20330 20106 29926","2005-03-17","2005","2"
"hr1416-109","29744","15000 20338 29919 39301 29925 29587 29710 29731 29109 29750 29120 20136 29908 14432 29379 20538 20122 15614 29911 29730 20504 29309 29931","2005-03-17","2005","2"
"hr1417-109","15451","20312 29316 29735 29760 29124 20144 20324 29925 29563 29510 20133 29502 15420 29737 29120 15028 29143 29930 29352 29341 20503 15613 15616 29118 29386 29126 29928 29939 14860 29516","2005-03-17","2005","2"
"hr1418-109","29358","29325 14824 15438 29360 29926","2005-03-17","2005","2"
"hr1419-109","29373","29573 15613 15050 15454","2005-03-17","2005","2"
"hr142-109","39316","NA","2005-01-04","2005","2"
"hr1420-109","29149","20306 15455 29144 89767 20102","2005-03-17","2005","2"
"hr1421-109","29118","20101 29721 15604 15100 15028 20325 29522 14432 29352 14045 15628 29921 15446 29567","2005-03-17","2005","2"
"hr1422-109","20126","29745 15100 29375 14432 29341 15449 20138","2005-03-17","2005","2"
"hr1423-109","29741","29919 29731 29564 29379 29744 15619 29911 29926","2005-03-17","2005","2"
"hr1424-109","15619","15245 15000 29728 29132 29301 20507 29922 15005 29339 29588 29713 29777 29328 29389 29774 29919 29720 20539 20147 20517 39301 10713 29925 29587 20302 29717 20141 20108 29710 29109 2605 29571 29561 15603 29312 29745 15023 2605 29313 29559 20315 29325 20524 29756 14824 20304 20345 29943 15100 20529 20305 29348 29337 29380 29923 20103 29750 20129 29585 29573 29120 39305 29930 29564 14430 29733 14837 14432 29778 15033 15431 20508 29379 14435 20538 29744 20122 20332 15613 29729 29746 15614 29358 20358 29776 20328 29586 20341 14256 20537 29149 29903 15616 15616 14265 29123 15050 15454 29741 29752 20135 20528 15438 13035 29742 29346 20502 29147 29911 20104 20525 20515 20321 39307 14657 29707 29718 15444 14053 20310 29907 29705 29368 29901 15072 29906 29924 20330 29378 15124 29106 20106 29383 14280 29926 29715 29309 29355","2005-03-17","2005","2"
"hr1425-109","14675","90327 29356 15005 29339 20338 21180 29328 20137 29389 29925 29587 20108 15410 29571 29745 15023 29325 20524 14824 20345 29943 20305 29348 29337 29380 20103 20129 29585 29930 14430 29733 29748 14837 29778 15033 29504 20538 29744 20122 15613 29729 15614 14256 20537 29149 29123 15050 15454 15619 15448 13035 29742 20329 29147 29911 14863 29730 15072 20330 20106 14280 29715 29931","2005-03-17","2005","2"
"hr1426-109","29734","15245 15000 29938 29940 20509 29702 29339 20338 20351 29588 15007 29775 20101 15010 29777 29328 15014 20340 20146 29774 29919 29720 29327 20147 10713 15453 29717 20141 20350 29731 29109 14413 29561 15455 20323 15603 29312 29745 15023 29313 29325 14824 15413 15604 15100 20305 29348 29337 29502 15419 20349 20519 29380 29396 29750 14239 29937 20129 29585 29573 29120 29755 29546 29544 14430 29769 29375 29517 29908 29522 29352 20508 20119 14435 29744 20122 20332 29729 20522 39316 29315 29358 20341 14256 15083 29149 20346 29377 15616 29552 29513 14265 29123 20126 15454 29101 15619 29127 29384 15438 14448 14854 20120 20102 29742 29317 29346 29939 29723 14656 29911 15449 29718 20109 29519 29360 15628 15637 29921 29368 29524 29730 15072 20342 29924 20330 15630 29567 29383 29516 29534 29779 29931 29355","2005-03-17","2005","2"
"hr1427-109","20135","NA","2005-03-17","2005","2"
"hr1428-109","29311","14413 29122 15630","2005-03-17","2005","2"
"hr1429-109","29390","29940 20351 29775 15010 20313 20146 29774 29720 29714 20108 29109 20526 20534 29312 20521 20314 20133 29750 29573 15028 29930 15029 29544 29733 29748 29553 29504 29379 20538 20122 20328 20331 29549 14448 15634 20329 15444 29703 29309","2005-03-17","2005","2"
"hr143-109","39316","NA","2005-01-04","2005","2"
"hr1430-109","29505","20306","2005-03-17","2005","2"
"hr1431-109","14448","15245 20507 15005 29588 29328 29389 29774 20322 29327 10713 29107 20108 15410 29571 29561 29563 29312 15023 29313 29325 20524 29510 20305 15419 29380 29396 20103 15028 15029 14430 29769 20115 29748 14837 14432 29778 15033 15431 29504 20503 20538 29729 29358 14256 20110 20537 29149 29377 29903 15050 29741 15619 20135 15621 29742 29346 29709 29911 20104 20515 39307 14860 15449 15064 14053 29705 29901 20330 29378 15630 29106 14280 15447 29309 29355","2005-03-17","2005","2"
"hr1432-109","13035","20507 15005 29339 29720 29587 20529 29573 15613 29344 15614 29915 15616 29715","2005-03-17","2005","2"
"hr1433-109","13035","29339 29720 29587 29943 20529 29573 29748 15431 15613 29344 15614 29915 29715","2005-03-17","2005","2"
"hr1434-109","13035","15000 29344 15614 15619","2005-03-17","2005","2"
"hr1435-109","13035","29132 15005 29777 15023 14824 20529 29748 15033 15613 15614 29123 15454 29127 29147 29134 15072 29309","2005-03-17","2005","2"
"hr1436-109","20303","NA","2005-03-17","2005","2"
"hr1437-109","15621","NA","2005-03-17","2005","2"
"hr1438-109","15621","20347 29356 29508 20313 20139 29107 20336 89767 29502 20333 29349 20522 20331 20135 29759 29910 20131 29907 29509 29534","2005-03-17","2005","2"
"hr1439-109","29346","29132 20539 15453 29587 29717 15603 29559 29348 29763 29733 29748 15431 20508 29776 29586 15616 15050 15454 15619 13035 20343 20310 15072 29715 29309","2005-03-17","2005","2"
"hr144-109","39316","29144 14835","2005-01-04","2005","2"
"hr1440-109","29147","15245 15000 29132 15005 15010 20147 15410 29325 14824 20305 20103 29930 29504 15613 29377 14290 29134 29707 14053 20310 20106 29309","2005-03-17","2005","2"
"hr1441-109","29911","29940 21180 29777 29720 20539 29717 20323 29313 20305 29348 20349 29380 29585 29573 29930 14430 20115 14837 29778 15612 20119 20122 29729 29915 20537 29149 29722 15050 15454 13035 29346 29709 15444 29747 15630 20106 29309 29355 14066","2005-03-17","2005","2"
"hr1442-109","14657","10713","2005-03-17","2005","2"
"hr1443-109","29759","15245 29728 29940 29777 29389 20146 29774 20539 20147 15019 29587 29714 2605 29571 15603 29312 29756 14824 15100 29762 20305 29380 29573 14430 29769 29748 20136 14837 29778 15612 20140 29744 20332 15613 39316 15614 29915 29149 29377 20126 15050 15454 14290 15619 14448 29764 20102 29911 20104 29703 29747 29921 15072 29906 20330 14280 29509","2005-03-17","2005","2"
"hr1444-109","15449","NA","2005-03-17","2005","2"
"hr1445-109","29519","20123 90327 29356 15005 20351 20144 20147 29144 20512 29349 29744 20530 20332 15050 29752 15438 20330 29926 29715","2005-03-17","2005","2"
"hr1446-109","29519","29938 15007 20101 21180 20313 15014 20322 20344 20121 20522 20126 29751 29921 29567","2005-03-17","2005","2"
"hr1447-109","29747","15245 29728 15005 15010 20302 20108 15410 29109 29362 29313 29756 15100 20349 29380 20103 29120 29564 14430 29517 15431 20538 15614 14256 29903 29123 15619 29734 15438 29764 15634 29742 29147 14863 29519 29705 15072 29932 14280 20506 29715 20138","2005-03-17","2005","2"
"hr1448-109","29360","29124 10713 2605 29362 29361 14430 29733 29365 15033 20332 20120 20515 15446","2005-03-17","2005","2"
"hr1449-109","20131","20347 20514 20340 29323 20531 20139 20100 15413 20352 15420 39300 29392 29573 20325 29349 20532 20530 20522 20311 29549 29513 14290 29752 29505 29759 29519 29534 20138","2005-03-17","2005","2"
"hr145-109","39316","20332","2005-01-04","2005","2"
"hr1450-109","29907","NA","2005-03-17","2005","2"
"hr1451-109","14280","15000 29728 29940 29316 15005 29588 15007 29774 29925 29571 15603 29312 29122 20305 29348 29923 15028 29544 29748 20136 29908 29539 14435 39316 29149 29377 29764 29742 15112 29911 15449 29707 14863 20105 29901 15630 29931","2005-03-17","2005","2"
"hr1452-109","14657","NA","2005-03-20","2005","2"
"hr1453-109","14837","NA","2005-03-20","2005","2"
"hr1454-109","14657","NA","2005-03-20","2005","2"
"hr1455-109","29576","20135","2005-04-05","2005","2"
"hr1456-109","15447","29132 15007 20517 10713 15410 29745 20524 29396 14873 29729 15614 20341 15454 29741 20135 29147","2005-04-05","2005","2"
"hr1457-109","15245","20322","2005-04-05","2005","2"
"hr1458-109","29701","NA","2005-04-05","2005","2"
"hr1459-109","29735","39302 29760 20144 29563 29941 20107 20115 29552 14675 20120 29939 14657 29501 29534","2005-04-05","2005","2"
"hr146-109","39316","14835 20332","2005-01-04","2005","2"
"hr1461-109","15401","29701 20347 29735 20511 20315 20524 20336 15604 20352 29546 20332 20522 14875 15634 29939 29723 15449 20109 14869","2005-04-05","2005","2"
"hr1462-109","15006","20313 29563 29325 15100 29755 20332 14290 29127","2005-04-05","2005","2"
"hr1463-109","29576","15010 20144 15092 20141 20534 20143 89767 39308 29149 39307 14657 14869","2005-04-05","2005","2"
"hr1464-109","20336","NA","2005-04-05","2005","2"
"hr1465-109","20336","NA","2005-04-05","2005","2"
"hr1466-109","20336","NA","2005-04-05","2005","2"
"hr1467-109","29739","29922 20334","2005-04-05","2005","2"
"hr1468-109","15028","29316 20323 29563 29510 29737 15431 15451 15613 13035","2005-04-05","2005","2"
"hr1469-109","20114","29701 20357 29766 29584 20100 15420 20311 20125 29910 29907 14066","2005-04-05","2005","2"
